"srch_destination","user_location_region","month","srch_count","is_booking","user_location_latitude","user_location_longitude","latitude","longitude"
"PEI","NJ",5,8,0,40.495165,-74.40379,46.41594,-63.38141
"PEI","BC",7,5,1,49.33274,-122.9533,46.41594,-63.38141
"PEI","IL",8,3,0,41.79871,-88.07561,46.41594,-63.38141
"PEI","ON",1,4,1,43.780205,-79.403755,46.41594,-63.38141
"PEI","NY",7,2,1,41.77887,-73.9937,46.41594,-63.38141
"PEI","WA",8,0,1,47.58599,-122.291,46.41594,-63.38141
"PEI","TX",6,1,1,30.412685,-97.174425,46.41594,-63.38141
"PEI","IL",10,5,0,41.79871,-88.07561,46.41594,-63.38141
"PEI","FL",9,1,0,27.881775,-81.54888,46.41594,-63.38141
"PEI","ON",11,3,1,43.780205,-79.403755,46.41594,-63.38141
"PEI","NJ",7,1,1,40.495165,-74.40379,46.41594,-63.38141
"PEI","WA",9,0,1,47.58599,-122.291,46.41594,-63.38141
"PEI","TX",7,3,1,30.412685,-97.174425,46.41594,-63.38141
"PEI","PA",3,0,1,40.34667,-76.31094,46.41594,-63.38141
"PEI","IL",5,6,0,41.79871,-88.07561,46.41594,-63.38141
"PEI","WA",6,2,0,47.58599,-122.291,46.41594,-63.38141
"PEI","FL",2,3,0,27.881775,-81.54888,46.41594,-63.38141
"PEI","BC",3,8,0,49.33274,-122.9533,46.41594,-63.38141
"PEI","PA",7,5,1,40.34667,-76.31094,46.41594,-63.38141
"PEI","BC",6,6,1,49.33274,-122.9533,46.41594,-63.38141
"PEI","BC",4,0,1,49.33274,-122.9533,46.41594,-63.38141
"PEI","NJ",3,2,0,40.495165,-74.40379,46.41594,-63.38141
"PEI","IL",8,1,1,41.79871,-88.07561,46.41594,-63.38141
"PEI","CA",8,12,0,35.53463,-119.6392,46.41594,-63.38141
"PEI","WA",10,5,0,47.58599,-122.291,46.41594,-63.38141
"PEI","ON",12,21,0,43.780205,-79.403755,46.41594,-63.38141
"PEI","BC",9,0,1,49.33274,-122.9533,46.41594,-63.38141
"PEI","NJ",11,3,0,40.495165,-74.40379,46.41594,-63.38141
"PEI","BC",3,2,1,49.33274,-122.9533,46.41594,-63.38141
"PEI","WA",6,1,1,47.58599,-122.291,46.41594,-63.38141
"PEI","TX",11,0,1,30.412685,-97.174425,46.41594,-63.38141
"PEI","NY",9,0,1,41.77887,-73.9937,46.41594,-63.38141
"PEI","FL",2,0,1,27.881775,-81.54888,46.41594,-63.38141
"PEI","FL",6,3,0,27.881775,-81.54888,46.41594,-63.38141
"PEI","NY",4,1,1,41.77887,-73.9937,46.41594,-63.38141
"PEI","ON",6,12,1,43.780205,-79.403755,46.41594,-63.38141
"PEI","BC",8,1,1,49.33274,-122.9533,46.41594,-63.38141
"PEI","ON",9,4,1,43.780205,-79.403755,46.41594,-63.38141
"PEI","NJ",12,1,0,40.495165,-74.40379,46.41594,-63.38141
"PEI","NJ",12,0,1,40.495165,-74.40379,46.41594,-63.38141
"PEI","PA",6,28,0,40.34667,-76.31094,46.41594,-63.38141
"PEI","NY",1,0,1,41.77887,-73.9937,46.41594,-63.38141
"PEI","NJ",5,0,1,40.495165,-74.40379,46.41594,-63.38141
"PEI","WA",10,1,1,47.58599,-122.291,46.41594,-63.38141
"PEI","CA",4,8,0,35.53463,-119.6392,46.41594,-63.38141
"PEI","NY",8,1,1,41.77887,-73.9937,46.41594,-63.38141
"PEI","CA",6,26,0,35.53463,-119.6392,46.41594,-63.38141
"PEI","CA",8,2,1,35.53463,-119.6392,46.41594,-63.38141
"PEI","TX",12,0,1,30.412685,-97.174425,46.41594,-63.38141
"PEI","TX",10,2,0,30.412685,-97.174425,46.41594,-63.38141
"PEI","ON",3,4,1,43.780205,-79.403755,46.41594,-63.38141
"PEI","CA",5,2,0,35.53463,-119.6392,46.41594,-63.38141
"PEI","IL",6,1,0,41.79871,-88.07561,46.41594,-63.38141
"PEI","NY",2,4,0,41.77887,-73.9937,46.41594,-63.38141
"PEI","IL",6,0,1,41.79871,-88.07561,46.41594,-63.38141
"PEI","ON",10,10,1,43.780205,-79.403755,46.41594,-63.38141
"PEI","TX",10,0,1,30.412685,-97.174425,46.41594,-63.38141
"PEI","PA",1,0,1,40.34667,-76.31094,46.41594,-63.38141
"PEI","TX",8,0,1,30.412685,-97.174425,46.41594,-63.38141
"PEI","ON",10,39,0,43.780205,-79.403755,46.41594,-63.38141
"PEI","PA",8,0,1,40.34667,-76.31094,46.41594,-63.38141
"PEI","CA",7,0,1,35.53463,-119.6392,46.41594,-63.38141
"PEI","BC",11,10,0,49.33274,-122.9533,46.41594,-63.38141
"PEI","PA",3,1,0,40.34667,-76.31094,46.41594,-63.38141
"PEI","TX",12,4,0,30.412685,-97.174425,46.41594,-63.38141
"PEI","ON",4,4,1,43.780205,-79.403755,46.41594,-63.38141
"PEI","TX",2,1,0,30.412685,-97.174425,46.41594,-63.38141
"PEI","ON",12,3,1,43.780205,-79.403755,46.41594,-63.38141
"PEI","NJ",11,1,1,40.495165,-74.40379,46.41594,-63.38141
"PEI","TX",8,4,0,30.412685,-97.174425,46.41594,-63.38141
"PEI","ON",1,22,0,43.780205,-79.403755,46.41594,-63.38141
"PEI","IL",3,0,1,41.79871,-88.07561,46.41594,-63.38141
"PEI","ON",5,9,1,43.780205,-79.403755,46.41594,-63.38141
"PEI","IL",10,0,1,41.79871,-88.07561,46.41594,-63.38141
"PEI","FL",9,0,1,27.881775,-81.54888,46.41594,-63.38141
"PEI","ON",8,7,1,43.780205,-79.403755,46.41594,-63.38141
"PEI","ON",11,39,0,43.780205,-79.403755,46.41594,-63.38141
"PEI","BC",11,0,1,49.33274,-122.9533,46.41594,-63.38141
"PEI","ON",2,3,1,43.780205,-79.403755,46.41594,-63.38141
"PEI","IL",3,5,0,41.79871,-88.07561,46.41594,-63.38141
"PEI","TX",2,0,1,30.412685,-97.174425,46.41594,-63.38141
"PEI","TX",7,12,0,30.412685,-97.174425,46.41594,-63.38141
"PEI","BC",7,28,0,49.33274,-122.9533,46.41594,-63.38141
"PEI","FL",8,0,1,27.881775,-81.54888,46.41594,-63.38141
"PEI","NY",9,5,0,41.77887,-73.9937,46.41594,-63.38141
"PEI","IL",5,2,1,41.79871,-88.07561,46.41594,-63.38141
"PEI","NY",2,1,1,41.77887,-73.9937,46.41594,-63.38141
"PEI","BC",4,6,0,49.33274,-122.9533,46.41594,-63.38141
"PEI","BC",8,7,0,49.33274,-122.9533,46.41594,-63.38141
"PEI","IL",4,0,1,41.79871,-88.07561,46.41594,-63.38141
"PEI","CA",3,0,1,35.53463,-119.6392,46.41594,-63.38141
"PEI","NY",5,12,0,41.77887,-73.9937,46.41594,-63.38141
"PEI","ON",7,27,1,43.780205,-79.403755,46.41594,-63.38141
"PEI","ON",3,29,0,43.780205,-79.403755,46.41594,-63.38141
"PEI","CA",6,3,1,35.53463,-119.6392,46.41594,-63.38141
"PEI","ON",7,271,0,43.780205,-79.403755,46.41594,-63.38141
"PEI","NJ",7,5,0,40.495165,-74.40379,46.41594,-63.38141
"PEI","BC",9,2,0,49.33274,-122.9533,46.41594,-63.38141
"PEI","WA",9,3,0,47.58599,-122.291,46.41594,-63.38141
"PEI","FL",4,1,1,27.881775,-81.54888,46.41594,-63.38141
"PEI","CA",5,1,1,35.53463,-119.6392,46.41594,-63.38141
"PEI","PA",8,4,0,40.34667,-76.31094,46.41594,-63.38141
"PEI","ON",5,93,0,43.780205,-79.403755,46.41594,-63.38141
"PEI","ON",8,125,0,43.780205,-79.403755,46.41594,-63.38141
"PEI","FL",7,0,1,27.881775,-81.54888,46.41594,-63.38141
"PEI","PA",1,4,0,40.34667,-76.31094,46.41594,-63.38141
"PEI","CA",4,0,1,35.53463,-119.6392,46.41594,-63.38141
"PEI","NY",5,3,1,41.77887,-73.9937,46.41594,-63.38141
"PEI","NY",7,11,0,41.77887,-73.9937,46.41594,-63.38141
"PEI","FL",6,1,1,27.881775,-81.54888,46.41594,-63.38141
"PEI","IL",4,4,0,41.79871,-88.07561,46.41594,-63.38141
"PEI","NY",8,23,0,41.77887,-73.9937,46.41594,-63.38141
"PEI","ON",9,29,0,43.780205,-79.403755,46.41594,-63.38141
"PEI","BC",5,8,0,49.33274,-122.9533,46.41594,-63.38141
"PEI","NJ",6,2,1,40.495165,-74.40379,46.41594,-63.38141
"PEI","NY",6,5,0,41.77887,-73.9937,46.41594,-63.38141
"PEI","WA",8,1,0,47.58599,-122.291,46.41594,-63.38141
"PEI","BC",6,60,0,49.33274,-122.9533,46.41594,-63.38141
"PEI","TX",11,2,0,30.412685,-97.174425,46.41594,-63.38141
"PERU","BC",2,21,0,49.33274,-122.9533,-12.957085,-75.73135
"PERU","NJ",1,4,1,40.495165,-74.40379,-12.957085,-75.73135
"PERU","WA",6,8,1,47.58599,-122.291,-12.957085,-75.73135
"PERU","TX",8,75,0,30.412685,-97.174425,-12.957085,-75.73135
"PERU","NY",2,11,1,41.77887,-73.9937,-12.957085,-75.73135
"PERU","WA",9,14,0,47.58599,-122.291,-12.957085,-75.73135
"PERU","TX",8,8,1,30.412685,-97.174425,-12.957085,-75.73135
"PERU","NJ",5,41,0,40.495165,-74.40379,-12.957085,-75.73135
"PERU","CA",11,25,1,35.53463,-119.6392,-12.957085,-75.73135
"PERU","ON",7,87,0,43.780205,-79.403755,-12.957085,-75.73135
"PERU","WA",9,1,1,47.58599,-122.291,-12.957085,-75.73135
"PERU","PA",4,2,1,40.34667,-76.31094,-12.957085,-75.73135
"PERU","NJ",10,10,0,40.495165,-74.40379,-12.957085,-75.73135
"PERU","IL",10,86,0,41.79871,-88.07561,-12.957085,-75.73135
"PERU","PA",9,16,0,40.34667,-76.31094,-12.957085,-75.73135
"PERU","CA",6,38,1,35.53463,-119.6392,-12.957085,-75.73135
"PERU","FL",5,161,0,27.881775,-81.54888,-12.957085,-75.73135
"PERU","WA",1,6,1,47.58599,-122.291,-12.957085,-75.73135
"PERU","WA",7,21,0,47.58599,-122.291,-12.957085,-75.73135
"PERU","IL",8,0,1,41.79871,-88.07561,-12.957085,-75.73135
"PERU","BC",8,3,1,49.33274,-122.9533,-12.957085,-75.73135
"PERU","BC",4,57,0,49.33274,-122.9533,-12.957085,-75.73135
"PERU","PA",3,7,0,40.34667,-76.31094,-12.957085,-75.73135
"PERU","BC",7,24,0,49.33274,-122.9533,-12.957085,-75.73135
"PERU","PA",3,1,1,40.34667,-76.31094,-12.957085,-75.73135
"PERU","IL",11,7,1,41.79871,-88.07561,-12.957085,-75.73135
"PERU","ON",1,5,1,43.780205,-79.403755,-12.957085,-75.73135
"PERU","IL",1,4,1,41.79871,-88.07561,-12.957085,-75.73135
"PERU","BC",6,1,1,49.33274,-122.9533,-12.957085,-75.73135
"PERU","NJ",2,2,1,40.495165,-74.40379,-12.957085,-75.73135
"PERU","ON",4,6,1,43.780205,-79.403755,-12.957085,-75.73135
"PERU","NY",7,135,0,41.77887,-73.9937,-12.957085,-75.73135
"PERU","PA",2,14,0,40.34667,-76.31094,-12.957085,-75.73135
"PERU","WA",12,49,0,47.58599,-122.291,-12.957085,-75.73135
"PERU","PA",8,0,1,40.34667,-76.31094,-12.957085,-75.73135
"PERU","NY",12,12,1,41.77887,-73.9937,-12.957085,-75.73135
"PERU","WA",4,7,1,47.58599,-122.291,-12.957085,-75.73135
"PERU","TX",4,133,0,30.412685,-97.174425,-12.957085,-75.73135
"PERU","ON",12,57,0,43.780205,-79.403755,-12.957085,-75.73135
"PERU","CA",4,43,1,35.53463,-119.6392,-12.957085,-75.73135
"PERU","NY",7,10,1,41.77887,-73.9937,-12.957085,-75.73135
"PERU","ON",5,180,0,43.780205,-79.403755,-12.957085,-75.73135
"PERU","CA",7,19,1,35.53463,-119.6392,-12.957085,-75.73135
"PERU","BC",3,2,1,49.33274,-122.9533,-12.957085,-75.73135
"PERU","BC",2,5,1,49.33274,-122.9533,-12.957085,-75.73135
"PERU","TX",10,4,1,30.412685,-97.174425,-12.957085,-75.73135
"PERU","BC",1,3,1,49.33274,-122.9533,-12.957085,-75.73135
"PERU","NY",12,100,0,41.77887,-73.9937,-12.957085,-75.73135
"PERU","NY",3,229,0,41.77887,-73.9937,-12.957085,-75.73135
"PERU","WA",3,61,0,47.58599,-122.291,-12.957085,-75.73135
"PERU","ON",2,5,1,43.780205,-79.403755,-12.957085,-75.73135
"PERU","ON",3,6,1,43.780205,-79.403755,-12.957085,-75.73135
"PERU","WA",8,61,0,47.58599,-122.291,-12.957085,-75.73135
"PERU","PA",8,53,0,40.34667,-76.31094,-12.957085,-75.73135
"PERU","CA",1,266,0,35.53463,-119.6392,-12.957085,-75.73135
"PERU","NJ",11,64,0,40.495165,-74.40379,-12.957085,-75.73135
"PERU","FL",12,14,1,27.881775,-81.54888,-12.957085,-75.73135
"PERU","ON",11,5,1,43.780205,-79.403755,-12.957085,-75.73135
"PERU","NY",4,14,1,41.77887,-73.9937,-12.957085,-75.73135
"PERU","PA",12,0,1,40.34667,-76.31094,-12.957085,-75.73135
"PERU","FL",5,19,1,27.881775,-81.54888,-12.957085,-75.73135
"PERU","ON",6,21,1,43.780205,-79.403755,-12.957085,-75.73135
"PERU","IL",10,4,1,41.79871,-88.07561,-12.957085,-75.73135
"PERU","CA",9,22,1,35.53463,-119.6392,-12.957085,-75.73135
"PERU","PA",4,25,0,40.34667,-76.31094,-12.957085,-75.73135
"PERU","TX",5,83,0,30.412685,-97.174425,-12.957085,-75.73135
"PERU","PA",2,0,1,40.34667,-76.31094,-12.957085,-75.73135
"PERU","NJ",7,63,0,40.495165,-74.40379,-12.957085,-75.73135
"PERU","PA",5,3,1,40.34667,-76.31094,-12.957085,-75.73135
"PERU","NY",11,19,1,41.77887,-73.9937,-12.957085,-75.73135
"PERU","BC",11,1,1,49.33274,-122.9533,-12.957085,-75.73135
"PERU","NY",11,126,0,41.77887,-73.9937,-12.957085,-75.73135
"PERU","CA",5,47,1,35.53463,-119.6392,-12.957085,-75.73135
"PERU","BC",4,4,1,49.33274,-122.9533,-12.957085,-75.73135
"PERU","BC",9,30,0,49.33274,-122.9533,-12.957085,-75.73135
"PERU","NJ",1,56,0,40.495165,-74.40379,-12.957085,-75.73135
"PERU","NY",9,110,0,41.77887,-73.9937,-12.957085,-75.73135
"PERU","PA",5,23,0,40.34667,-76.31094,-12.957085,-75.73135
"PERU","NJ",3,9,1,40.495165,-74.40379,-12.957085,-75.73135
"PERU","TX",10,26,0,30.412685,-97.174425,-12.957085,-75.73135
"PERU","TX",3,20,1,30.412685,-97.174425,-12.957085,-75.73135
"PERU","NY",9,14,1,41.77887,-73.9937,-12.957085,-75.73135
"PERU","TX",11,14,1,30.412685,-97.174425,-12.957085,-75.73135
"PERU","FL",2,17,1,27.881775,-81.54888,-12.957085,-75.73135
"PERU","BC",1,16,0,49.33274,-122.9533,-12.957085,-75.73135
"PERU","WA",11,109,0,47.58599,-122.291,-12.957085,-75.73135
"PERU","NY",6,14,1,41.77887,-73.9937,-12.957085,-75.73135
"PERU","FL",10,14,1,27.881775,-81.54888,-12.957085,-75.73135
"PERU","NY",3,32,1,41.77887,-73.9937,-12.957085,-75.73135
"PERU","BC",9,4,1,49.33274,-122.9533,-12.957085,-75.73135
"PERU","BC",3,8,0,49.33274,-122.9533,-12.957085,-75.73135
"PERU","BC",10,4,1,49.33274,-122.9533,-12.957085,-75.73135
"PERU","WA",4,34,0,47.58599,-122.291,-12.957085,-75.73135
"PERU","IL",3,5,1,41.79871,-88.07561,-12.957085,-75.73135
"PERU","FL",8,170,0,27.881775,-81.54888,-12.957085,-75.73135
"PERU","IL",5,68,0,41.79871,-88.07561,-12.957085,-75.73135
"PERU","NY",5,126,0,41.77887,-73.9937,-12.957085,-75.73135
"PERU","FL",4,163,0,27.881775,-81.54888,-12.957085,-75.73135
"PERU","PA",11,4,1,40.34667,-76.31094,-12.957085,-75.73135
"PERU","ON",6,153,0,43.780205,-79.403755,-12.957085,-75.73135
"PERU","CA",5,436,0,35.53463,-119.6392,-12.957085,-75.73135
"PERU","NJ",8,8,1,40.495165,-74.40379,-12.957085,-75.73135
"PERU","CA",7,244,0,35.53463,-119.6392,-12.957085,-75.73135
"PERU","CA",10,34,1,35.53463,-119.6392,-12.957085,-75.73135
"PERU","BC",12,17,0,49.33274,-122.9533,-12.957085,-75.73135
"PERU","CA",8,262,0,35.53463,-119.6392,-12.957085,-75.73135
"PERU","PA",12,15,0,40.34667,-76.31094,-12.957085,-75.73135
"PERU","WA",6,53,0,47.58599,-122.291,-12.957085,-75.73135
"PERU","ON",4,64,0,43.780205,-79.403755,-12.957085,-75.73135
"PERU","BC",8,18,0,49.33274,-122.9533,-12.957085,-75.73135
"PERU","TX",12,10,1,30.412685,-97.174425,-12.957085,-75.73135
"PERU","CA",8,32,1,35.53463,-119.6392,-12.957085,-75.73135
"PERU","TX",3,126,0,30.412685,-97.174425,-12.957085,-75.73135
"PERU","TX",6,5,1,30.412685,-97.174425,-12.957085,-75.73135
"PERU","IL",8,17,0,41.79871,-88.07561,-12.957085,-75.73135
"PERU","NJ",7,8,1,40.495165,-74.40379,-12.957085,-75.73135
"PERU","CA",1,30,1,35.53463,-119.6392,-12.957085,-75.73135
"PERU","PA",7,0,1,40.34667,-76.31094,-12.957085,-75.73135
"PERU","FL",6,12,1,27.881775,-81.54888,-12.957085,-75.73135
"PERU","ON",5,18,1,43.780205,-79.403755,-12.957085,-75.73135
"PERU","CA",4,386,0,35.53463,-119.6392,-12.957085,-75.73135
"PERU","ON",8,4,1,43.780205,-79.403755,-12.957085,-75.73135
"PERU","NY",1,3,1,41.77887,-73.9937,-12.957085,-75.73135
"PERU","FL",3,145,0,27.881775,-81.54888,-12.957085,-75.73135
"PERU","IL",1,35,0,41.79871,-88.07561,-12.957085,-75.73135
"PERU","BC",11,16,0,49.33274,-122.9533,-12.957085,-75.73135
"PERU","ON",3,70,0,43.780205,-79.403755,-12.957085,-75.73135
"PERU","FL",1,6,1,27.881775,-81.54888,-12.957085,-75.73135
"PERU","PA",10,3,1,40.34667,-76.31094,-12.957085,-75.73135
"PERU","FL",10,133,0,27.881775,-81.54888,-12.957085,-75.73135
"PERU","FL",9,129,0,27.881775,-81.54888,-12.957085,-75.73135
"PERU","CA",9,292,0,35.53463,-119.6392,-12.957085,-75.73135
"PERU","NY",8,170,0,41.77887,-73.9937,-12.957085,-75.73135
"PERU","TX",5,13,1,30.412685,-97.174425,-12.957085,-75.73135
"PERU","NY",5,10,1,41.77887,-73.9937,-12.957085,-75.73135
"PERU","IL",6,40,0,41.79871,-88.07561,-12.957085,-75.73135
"PERU","PA",10,8,0,40.34667,-76.31094,-12.957085,-75.73135
"PERU","TX",9,56,0,30.412685,-97.174425,-12.957085,-75.73135
"PERU","NJ",9,2,1,40.495165,-74.40379,-12.957085,-75.73135
"PERU","IL",2,4,1,41.79871,-88.07561,-12.957085,-75.73135
"PERU","CA",10,394,0,35.53463,-119.6392,-12.957085,-75.73135
"PERU","PA",6,3,1,40.34667,-76.31094,-12.957085,-75.73135
"PERU","CA",2,32,1,35.53463,-119.6392,-12.957085,-75.73135
"PERU","FL",7,131,0,27.881775,-81.54888,-12.957085,-75.73135
"PERU","FL",1,94,0,27.881775,-81.54888,-12.957085,-75.73135
"PERU","FL",7,8,1,27.881775,-81.54888,-12.957085,-75.73135
"PERU","NJ",3,76,0,40.495165,-74.40379,-12.957085,-75.73135
"PERU","ON",8,59,0,43.780205,-79.403755,-12.957085,-75.73135
"PERU","WA",5,12,1,47.58599,-122.291,-12.957085,-75.73135
"PERU","ON",9,56,0,43.780205,-79.403755,-12.957085,-75.73135
"PERU","WA",11,11,1,47.58599,-122.291,-12.957085,-75.73135
"PERU","NJ",8,103,0,40.495165,-74.40379,-12.957085,-75.73135
"PERU","NJ",4,30,0,40.495165,-74.40379,-12.957085,-75.73135
"PERU","NJ",2,22,0,40.495165,-74.40379,-12.957085,-75.73135
"PERU","NJ",6,5,1,40.495165,-74.40379,-12.957085,-75.73135
"PERU","IL",7,2,1,41.79871,-88.07561,-12.957085,-75.73135
"PERU","PA",11,15,0,40.34667,-76.31094,-12.957085,-75.73135
"PERU","NJ",11,6,1,40.495165,-74.40379,-12.957085,-75.73135
"PERU","FL",8,18,1,27.881775,-81.54888,-12.957085,-75.73135
"PERU","NJ",12,2,1,40.495165,-74.40379,-12.957085,-75.73135
"PERU","NJ",12,44,0,40.495165,-74.40379,-12.957085,-75.73135
"PERU","WA",2,46,0,47.58599,-122.291,-12.957085,-75.73135
"PERU","IL",5,10,1,41.79871,-88.07561,-12.957085,-75.73135
"PERU","NJ",4,5,1,40.495165,-74.40379,-12.957085,-75.73135
"PERU","CA",6,434,0,35.53463,-119.6392,-12.957085,-75.73135
"PERU","BC",12,1,1,49.33274,-122.9533,-12.957085,-75.73135
"PERU","TX",6,46,0,30.412685,-97.174425,-12.957085,-75.73135
"PERU","NY",4,175,0,41.77887,-73.9937,-12.957085,-75.73135
"PERU","ON",11,40,0,43.780205,-79.403755,-12.957085,-75.73135
"PERU","BC",10,28,0,49.33274,-122.9533,-12.957085,-75.73135
"PERU","NY",10,89,0,41.77887,-73.9937,-12.957085,-75.73135
"PERU","TX",12,71,0,30.412685,-97.174425,-12.957085,-75.73135
"PERU","ON",10,151,0,43.780205,-79.403755,-12.957085,-75.73135
"PERU","IL",4,81,0,41.79871,-88.07561,-12.957085,-75.73135
"PERU","FL",11,159,0,27.881775,-81.54888,-12.957085,-75.73135
"PERU","WA",10,22,0,47.58599,-122.291,-12.957085,-75.73135
"PERU","WA",3,6,1,47.58599,-122.291,-12.957085,-75.73135
"PERU","TX",1,2,1,30.412685,-97.174425,-12.957085,-75.73135
"PERU","FL",3,14,1,27.881775,-81.54888,-12.957085,-75.73135
"PERU","CA",2,209,0,35.53463,-119.6392,-12.957085,-75.73135
"PERU","PA",6,24,0,40.34667,-76.31094,-12.957085,-75.73135
"PERU","NJ",6,47,0,40.495165,-74.40379,-12.957085,-75.73135
"PERU","CA",12,13,1,35.53463,-119.6392,-12.957085,-75.73135
"PERU","TX",11,81,0,30.412685,-97.174425,-12.957085,-75.73135
"PERU","IL",2,28,0,41.79871,-88.07561,-12.957085,-75.73135
"PERU","FL",11,19,1,27.881775,-81.54888,-12.957085,-75.73135
"PERU","FL",12,201,0,27.881775,-81.54888,-12.957085,-75.73135
"PERU","NY",6,85,0,41.77887,-73.9937,-12.957085,-75.73135
"PERU","WA",7,1,1,47.58599,-122.291,-12.957085,-75.73135
"PERU","IL",3,45,0,41.79871,-88.07561,-12.957085,-75.73135
"PERU","CA",11,258,0,35.53463,-119.6392,-12.957085,-75.73135
"PERU","TX",9,1,1,30.412685,-97.174425,-12.957085,-75.73135
"PERU","PA",7,11,0,40.34667,-76.31094,-12.957085,-75.73135
"PERU","ON",10,24,1,43.780205,-79.403755,-12.957085,-75.73135
"PERU","IL",6,10,1,41.79871,-88.07561,-12.957085,-75.73135
"PERU","NY",8,14,1,41.77887,-73.9937,-12.957085,-75.73135
"PERU","FL",4,20,1,27.881775,-81.54888,-12.957085,-75.73135
"PERU","BC",5,7,1,49.33274,-122.9533,-12.957085,-75.73135
"PERU","TX",7,7,1,30.412685,-97.174425,-12.957085,-75.73135
"PERU","TX",4,7,1,30.412685,-97.174425,-12.957085,-75.73135
"PERU","WA",5,97,0,47.58599,-122.291,-12.957085,-75.73135
"PERU","IL",11,43,0,41.79871,-88.07561,-12.957085,-75.73135
"PERU","CA",12,177,0,35.53463,-119.6392,-12.957085,-75.73135
"PERU","ON",9,5,1,43.780205,-79.403755,-12.957085,-75.73135
"PERU","NY",2,177,0,41.77887,-73.9937,-12.957085,-75.73135
"PERU","BC",6,13,0,49.33274,-122.9533,-12.957085,-75.73135
"PERU","BC",7,2,1,49.33274,-122.9533,-12.957085,-75.73135
"PERU","IL",7,51,0,41.79871,-88.07561,-12.957085,-75.73135
"PERU","NJ",10,2,1,40.495165,-74.40379,-12.957085,-75.73135
"PERU","TX",2,5,1,30.412685,-97.174425,-12.957085,-75.73135
"PERU","WA",10,2,1,47.58599,-122.291,-12.957085,-75.73135
"PERU","IL",9,43,0,41.79871,-88.07561,-12.957085,-75.73135
"PERU","CA",3,40,1,35.53463,-119.6392,-12.957085,-75.73135
"PERU","IL",12,29,0,41.79871,-88.07561,-12.957085,-75.73135
"PERU","PA",9,0,1,40.34667,-76.31094,-12.957085,-75.73135
"PERU","TX",2,32,0,30.412685,-97.174425,-12.957085,-75.73135
"PERU","TX",7,95,0,30.412685,-97.174425,-12.957085,-75.73135
"PERU","IL",9,1,1,41.79871,-88.07561,-12.957085,-75.73135
"PERU","NY",1,53,0,41.77887,-73.9937,-12.957085,-75.73135
"PERU","ON",7,13,1,43.780205,-79.403755,-12.957085,-75.73135
"PERU","NY",10,9,1,41.77887,-73.9937,-12.957085,-75.73135
"PERU","ON",1,50,0,43.780205,-79.403755,-12.957085,-75.73135
"PERU","IL",12,4,1,41.79871,-88.07561,-12.957085,-75.73135
"PERU","WA",2,3,1,47.58599,-122.291,-12.957085,-75.73135
"PERU","FL",6,162,0,27.881775,-81.54888,-12.957085,-75.73135
"PERU","FL",9,14,1,27.881775,-81.54888,-12.957085,-75.73135
"PERU","NJ",9,19,0,40.495165,-74.40379,-12.957085,-75.73135
"PERU","ON",12,7,1,43.780205,-79.403755,-12.957085,-75.73135
"PERU","FL",2,107,0,27.881775,-81.54888,-12.957085,-75.73135
"PERU","NJ",5,6,1,40.495165,-74.40379,-12.957085,-75.73135
"PERU","WA",1,78,0,47.58599,-122.291,-12.957085,-75.73135
"PERU","TX",1,20,0,30.412685,-97.174425,-12.957085,-75.73135
"PERU","WA",8,8,1,47.58599,-122.291,-12.957085,-75.73135
"PERU","ON",2,18,0,43.780205,-79.403755,-12.957085,-75.73135
"PERU","CA",3,380,0,35.53463,-119.6392,-12.957085,-75.73135
"PERU","BC",5,109,0,49.33274,-122.9533,-12.957085,-75.73135
"PERU","IL",4,6,1,41.79871,-88.07561,-12.957085,-75.73135
"PERU","WA",12,4,1,47.58599,-122.291,-12.957085,-75.73135
"PHILIPPINES","TX",10,10,1,30.412685,-97.174425,13.722945,121.04855
"PHILIPPINES","NJ",11,5,1,40.495165,-74.40379,13.722945,121.04855
"PHILIPPINES","NY",10,9,1,41.77887,-73.9937,13.722945,121.04855
"PHILIPPINES","IL",9,5,1,41.79871,-88.07561,13.722945,121.04855
"PHILIPPINES","NJ",6,4,1,40.495165,-74.40379,13.722945,121.04855
"PHILIPPINES","NJ",1,117,0,40.495165,-74.40379,13.722945,121.04855
"PHILIPPINES","TX",6,127,0,30.412685,-97.174425,13.722945,121.04855
"PHILIPPINES","NJ",8,31,0,40.495165,-74.40379,13.722945,121.04855
"PHILIPPINES","BC",12,128,0,49.33274,-122.9533,13.722945,121.04855
"PHILIPPINES","PA",10,2,1,40.34667,-76.31094,13.722945,121.04855
"PHILIPPINES","ON",10,10,1,43.780205,-79.403755,13.722945,121.04855
"PHILIPPINES","CA",1,822,0,35.53463,-119.6392,13.722945,121.04855
"PHILIPPINES","BC",8,130,0,49.33274,-122.9533,13.722945,121.04855
"PHILIPPINES","IL",4,5,1,41.79871,-88.07561,13.722945,121.04855
"PHILIPPINES","ON",11,165,0,43.780205,-79.403755,13.722945,121.04855
"PHILIPPINES","ON",12,217,0,43.780205,-79.403755,13.722945,121.04855
"PHILIPPINES","BC",6,61,0,49.33274,-122.9533,13.722945,121.04855
"PHILIPPINES","NJ",12,5,1,40.495165,-74.40379,13.722945,121.04855
"PHILIPPINES","NY",10,259,0,41.77887,-73.9937,13.722945,121.04855
"PHILIPPINES","FL",11,10,1,27.881775,-81.54888,13.722945,121.04855
"PHILIPPINES","IL",8,75,0,41.79871,-88.07561,13.722945,121.04855
